trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,ExactAge,AgeGroup,StudyID
20,0.500825446198542,0.498347744891266,0.50174195023589,0.499651123432975,0.500521078735762,0.498955111334526,0.500197160566824,0.499802605676828,0.500001367233425,11.665753424657536,Children,46
21,0.500825446198542,0.498347744891266,0.50174195023589,0.500000243429718,0.500521078735762,0.498955111334526,0.500197160566824,0.499802605676828,0.500348876567025,11.665753424657536,Children,46
22,0.500825446198542,0.498347744891266,0.50174195023589,0.500000243429718,0.500521078735762,0.499478921264238,0.500197160566824,0.499802605676828,0.501044888665474,11.665753424657536,Children,46
23,0.500825446198542,0.498347744891266,0.50174195023589,0.499651366692839,0.500521078735762,0.499478921264238,0.500197160566824,0.499802605676828,-0.500000243429718,11.665753424657536,Children,46
24,0.500825446198542,0.498347744891266,0.50174195023589,0.499651366692839,0.500521078735762,0.499478921264238,0.500197160566824,0.499605289282694,-0.499802605676828,11.665753424657536,Children,46
25,0.500825446198542,0.498347744891266,0.50174195023589,0.499651366692839,0.500521078735762,0.498956748451864,0.500197160566824,0.499605289282694,-0.499478921264238,11.665753424657536,Children,46
26,0.499997270051186,0.498347744891266,0.50174195023589,0.499651366692839,0.500521078735762,0.498956748451864,0.500197160566824,0.499605289282694,-0.500825446198542,11.665753424657536,Children,46
27,0.499997270051186,0.498347744891266,0.50174195023589,0.499651366692839,0.499997816415354,0.498956748451864,0.500197160566824,0.499605289282694,-0.500521078735762,11.665753424657536,Children,46
28,0.499997270051186,0.498347744891266,0.50174195023589,0.499651366692839,0.499997816415354,0.498435121537294,0.500197160566824,0.499605289282694,-0.498956748451864,11.665753424657536,Children,46
29,0.499997270051186,0.498347744891266,0.50174195023589,0.499651366692839,0.499997816415354,0.498435121537294,0.500394477053243,0.499605289282694,0.499802839433176,11.665753424657536,Children,46
30,0.499997270051186,0.497523665926149,0.50174195023589,0.499651366692839,0.499997816415354,0.498435121537294,0.500394477053243,0.499605289282694,-0.498347744891266,11.665753424657536,Children,46
31,0.499997270051186,0.497523665926149,0.50174195023589,0.500000486519847,0.499997816415354,0.498435121537294,0.500394477053243,0.499605289282694,0.500348633307161,11.665753424657536,Children,46
32,0.499997270051186,0.497523665926149,0.50174195023589,0.500000486519847,0.499997816415354,0.498435121537294,0.500394477053243,0.499408050786832,-0.499605289282694,11.665753424657536,Children,46
33,0.499997270051186,0.497523665926149,0.502089611351678,0.500000486519847,0.499997816415354,0.498435121537294,0.500394477053243,0.499408050786832,0.49825804976411,11.665753424657536,Children,46
34,0.499997270051186,0.497523665926149,0.502089611351678,0.500000486519847,0.499997816415354,0.498435121537294,0.500394477053243,0.499210890158489,-0.499408050786832,11.665753424657536,Children,46
35,0.499997270051186,0.497523665926149,0.502089611351678,0.500000486519847,0.500520536264541,0.498435121537294,0.500394477053243,0.499210890158489,0.500002183584646,11.665753424657536,Children,46
36,0.499997270051186,0.497523665926149,0.502089611351678,0.499651609613351,0.500520536264541,0.498435121537294,0.500394477053243,0.499210890158489,-0.500000486519847,11.665753424657536,Children,46
37,0.499997270051186,0.497523665926149,0.502089611351678,0.499651609613351,0.500520536264541,0.498435121537294,0.500394477053243,0.499013807366923,-0.499210890158489,11.665753424657536,Children,46
38,0.499997270051186,0.49670094967642,0.502089611351678,0.499651609613351,0.500520536264541,0.498435121537294,0.500394477053243,0.499013807366923,-0.497523665926149,11.665753424657536,Children,46
39,0.499997270051186,0.49670094967642,0.502437029885834,0.499651609613351,0.500520536264541,0.498435121537294,0.500394477053243,0.499013807366923,0.497910388648322,11.665753424657536,Children,46
40,0.50082408573657,0.49670094967642,0.502437029885834,0.499651609613351,0.500520536264541,0.498435121537294,0.500394477053243,0.499013807366923,0.500002729948814,11.665753424657536,Children,46
