trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,ExactAge,AgeGroup,StudyID
131,0.504116727416408,0.49450722392727,0.504573338352127,0.499083468006885,0.502754211239689,0.496809433750445,0.505030340002515,0.493592791156339,-0.49496338061789,11.665753424657536,Children,46
132,0.504116727416408,0.49450722392727,0.504573338352127,0.49862351425672,0.502754211239689,0.496809433750445,0.505030340002515,0.493592791156339,-0.499083468006885,11.665753424657536,Children,46
133,0.504573731876563,0.49450722392727,0.504573338352127,0.49862351425672,0.502754211239689,0.496809433750445,0.505030340002515,0.493592791156339,0.495883272583592,11.665753424657536,Children,46
134,0.504573731876563,0.494051487629216,0.504573338352127,0.49862351425672,0.502754211239689,0.496809433750445,0.505030340002515,0.493592791156339,-0.49450722392727,11.665753424657536,Children,46
135,0.504573731876563,0.494517768182617,0.504573338352127,0.49862351425672,0.502754211239689,0.496809433750445,0.505030340002515,0.493592791156339,0.505948512370784,11.665753424657536,Children,46
136,0.505030315162849,0.494517768182617,0.504573338352127,0.49862351425672,0.502754211239689,0.496809433750445,0.505030340002515,0.493592791156339,0.495426268123437,11.665753424657536,Children,46
137,0.505030315162849,0.494517768182617,0.504573338352127,0.49862351425672,0.502754211239689,0.496351575743079,0.505030340002515,0.493592791156339,-0.496809433750445,11.665753424657536,Children,46
138,0.505030315162849,0.494517768182617,0.504573338352127,0.49862351425672,0.502754211239689,0.496351575743079,0.505486502480192,0.493592791156339,0.494969659997485,11.665753424657536,Children,46
139,0.505030315162849,0.494517768182617,0.504573338352127,0.49862351425672,0.502754211239689,0.496351575743079,0.505486502480192,0.493137897596643,-0.493592791156339,11.665753424657536,Children,46
140,0.504564880817099,0.494517768182617,0.504573338352127,0.49862351425672,0.502754211239689,0.496351575743079,0.505486502480192,0.493137897596643,-0.505030315162849,11.665753424657536,Children,46
141,0.504099875414175,0.494517768182617,0.504573338352127,0.49862351425672,0.502754211239689,0.496351575743079,0.505486502480192,0.493137897596643,-0.504564880817099,11.665753424657536,Children,46
142,0.504099875414175,0.494517768182617,0.504573338352127,0.498163984398481,0.502754211239689,0.496351575743079,0.505486502480192,0.493137897596643,-0.49862351425672,11.665753424657536,Children,46
143,0.504099875414175,0.494517768182617,0.504573338352127,0.498163984398481,0.502754211239689,0.496351575743079,0.505486502480192,0.493605020111737,0.506862102403357,11.665753424657536,Children,46
144,0.504099875414175,0.494517768182617,0.505029922001084,0.498163984398481,0.502754211239689,0.496351575743079,0.505486502480192,0.493605020111737,0.495426661647873,11.665753424657536,Children,46
145,0.504556895405082,0.494517768182617,0.505029922001084,0.498163984398481,0.502754211239689,0.496351575743079,0.505486502480192,0.493605020111737,0.495900124585825,11.665753424657536,Children,46
146,0.504556895405082,0.494517768182617,0.505029922001084,0.49770487804151,0.502754211239689,0.496351575743079,0.505486502480192,0.493605020111737,-0.498163984398481,11.665753424657536,Children,46
147,0.504091897361489,0.494517768182617,0.505029922001084,0.49770487804151,0.502754211239689,0.496351575743079,0.505486502480192,0.493605020111737,-0.504556895405082,11.665753424657536,Children,46
148,0.504091897361489,0.494517768182617,0.505029922001084,0.49770487804151,0.502754211239689,0.496351575743079,0.505942244559969,0.493605020111737,0.494513497519808,11.665753424657536,Children,46
149,0.504091897361489,0.494517768182617,0.50548608486399,0.49770487804151,0.502754211239689,0.496351575743079,0.505942244559969,0.493605020111737,0.494970077998916,11.665753424657536,Children,46
150,0.504091897361489,0.494517768182617,0.50594182732864,0.49770487804151,0.502754211239689,0.496351575743079,0.505942244559969,0.493605020111737,0.49451391513601,11.665753424657536,Children,46
