trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,Weight,ExactAge,AgeGroup,StudyID
70,0.660777240399753,0.337748032098408,0.645276488976643,0.506727838274484,0.122346665778595,0.388001789315995,0.579237070488623,0.36715029495438,0.356272359477054,0,11.665753424657536,Children,46
71,0.629155400375303,0.337748032098408,0.645276488976643,0.506727838274484,0.122346665778595,0.388001789315995,0.579237070488623,0.36715029495438,-0.660777240399753,0,11.665753424657536,Children,46
72,0.629155400375303,0.337748032098408,0.645276488976643,0.506727838274484,0.122346665778595,0.36943376099902703,0.579237070488623,0.36715029495438,-0.388001789315995,0,11.665753424657536,Children,46
73,0.646902362416806,0.337748032098408,0.645276488976643,0.506727838274484,0.122346665778595,0.36943376099902703,0.579237070488623,0.36715029495438,0.370844599624697,0,11.665753424657536,Children,46
74,0.646902362416806,0.337748032098408,0.645276488976643,0.506727838274484,0.122346665778595,0.36943376099902703,0.599372900283818,0.36715029495438,0.420762929511377,0,11.665753424657536,Children,46
75,0.646902362416806,0.337748032098408,0.645276488976643,0.506727838274484,0.122346665778595,0.399609837769535,0.599372900283818,0.36715029495438,0.630566239000973,0,11.665753424657536,Children,46
76,0.646902362416806,0.337748032098408,0.645276488976643,0.506727838274484,0.164347224567339,0.399609837769535,0.599372900283818,0.36715029495438,0.877653334221405,0,11.665753424657536,Children,46
77,0.646902362416806,0.337748032098408,0.645276488976643,0.506727838274484,0.164347224567339,0.380486300229865,0.599372900283818,0.36715029495438,-0.399609837769535,0,11.665753424657536,Children,46
78,0.663800034318931,0.337748032098408,0.645276488976643,0.506727838274484,0.164347224567339,0.380486300229865,0.599372900283818,0.36715029495438,0.353097637583194,0,11.665753424657536,Children,46
79,0.663800034318931,0.337748032098408,0.614396445509024,0.506727838274484,0.164347224567339,0.380486300229865,0.599372900283818,0.36715029495438,-0.645276488976643,0,11.665753424657536,Children,46
80,0.663800034318931,0.337748032098408,0.632849705045621,0.506727838274484,0.164347224567339,0.380486300229865,0.599372900283818,0.36715029495438,0.385603554490976,0,11.665753424657536,Children,46
81,0.663800034318931,0.337748032098408,0.60256435181468,0.506727838274484,0.164347224567339,0.380486300229865,0.599372900283818,0.36715029495438,-0.632849705045621,0,11.665753424657536,Children,46
82,0.663800034318931,0.321584923585277,0.60256435181468,0.506727838274484,0.164347224567339,0.380486300229865,0.599372900283818,0.36715029495438,-0.337748032098408,0,11.665753424657536,Children,46
83,0.663800034318931,0.321584923585277,0.60256435181468,0.506727838274484,0.164347224567339,0.410133451961717,0.599372900283818,0.36715029495438,0.619513699770135,0,11.665753424657536,Children,46
84,0.663800034318931,0.321584923585277,0.60256435181468,0.506727838274484,0.164347224567339,0.410133451961717,0.599372900283818,0.349580125792752,-0.36715029495438,0,11.665753424657536,Children,46
85,0.663800034318931,0.321584923585277,0.60256435181468,0.506727838274484,0.164347224567339,0.410133451961717,0.570689597032787,0.349580125792752,-0.599372900283818,0,11.665753424657536,Children,46
86,0.663800034318931,0.321584923585277,0.60256435181468,0.506727838274484,0.204337824674468,0.410133451961717,0.570689597032787,0.349580125792752,0.835652775432661,0,11.665753424657536,Children,46
87,0.663800034318931,0.321584923585277,0.60256435181468,0.506727838274484,0.204337824674468,0.43836182375999,0.570689597032787,0.349580125792752,0.589866548038283,0,11.665753424657536,Children,46
88,0.663800034318931,0.321584923585277,0.60256435181468,0.506727838274484,0.204337824674468,0.43836182375999,0.591234470635347,0.349580125792752,0.429310402967213,0,11.665753424657536,Children,46
89,0.663800034318931,0.321584923585277,0.573728319983449,0.506727838274484,0.204337824674468,0.43836182375999,0.591234470635347,0.349580125792752,-0.60256435181468,0,11.665753424657536,Children,46
90,0.663800034318931,0.30619530907353,0.573728319983449,0.506727838274484,0.204337824674468,0.43836182375999,0.591234470635347,0.349580125792752,-0.321584923585277,0,11.665753424657536,Children,46
91,0.663800034318931,0.30619530907353,0.573728319983449,0.506727838274484,0.204337824674468,0.43836182375999,0.610796158579167,0.349580125792752,0.408765529364653,0,11.665753424657536,Children,46
92,0.663800034318931,0.30619530907353,0.573728319983449,0.506727838274484,0.204337824674468,0.43836182375999,0.610796158579167,0.332850786254881,-0.349580125792752,0,11.665753424657536,Children,46
93,0.663800034318931,0.30619530907353,0.573728319983449,0.506727838274484,0.204337824674468,0.465239312079565,0.610796158579167,0.332850786254881,0.56163817624001,0,11.665753424657536,Children,46
94,0.663800034318931,0.30619530907353,0.573728319983449,0.506727838274484,0.204337824674468,0.465239312079565,0.629421711727555,0.332850786254881,0.389203841420833,0,11.665753424657536,Children,46
95,0.663800034318931,0.30619530907353,0.573728319983449,0.506727838274484,0.204337824674468,0.465239312079565,0.647155929300176,0.332850786254881,0.370578288272445,0,11.665753424657536,Children,46
96,0.663800034318931,0.30619530907353,0.573728319983449,0.506727838274484,0.204337824674468,0.465239312079565,0.647155929300176,0.316922037999876,-0.332850786254881,0,11.665753424657536,Children,46
97,0.679889059304962,0.30619530907353,0.573728319983449,0.506727838274484,0.204337824674468,0.465239312079565,0.647155929300176,0.316922037999876,0.336199965681069,0,11.665753424657536,Children,46
98,0.679889059304962,0.30619530907353,0.573728319983449,0.506727838274484,0.242414653722678,0.465239312079565,0.647155929300176,0.316922037999876,0.795662175325532,0,11.665753424657536,Children,46
99,0.679889059304962,0.30619530907353,0.594127773911799,0.506727838274484,0.242414653722678,0.465239312079565,0.647155929300176,0.316922037999876,0.426271680016551,0,11.665753424657536,Children,46
100,0.679889059304962,0.30619530907353,0.594127773911799,0.482478112863002,0.242414653722678,0.465239312079565,0.647155929300176,0.316922037999876,-0.506727838274484,0,11.665753424657536,Children,46
101,0.679889059304962,0.30619530907353,0.594127773911799,0.482478112863002,0.242414653722678,0.465239312079565,0.664041466626637,0.316922037999876,0.352844070699824,0,11.665753424657536,Children,46
102,0.679889059304962,0.291542172603662,0.594127773911799,0.482478112863002,0.242414653722678,0.465239312079565,0.664041466626637,0.316922037999876,-0.30619530907353,0,11.665753424657536,Children,46
103,0.647352613202931,0.291542172603662,0.594127773911799,0.482478112863002,0.242414653722678,0.465239312079565,0.664041466626637,0.316922037999876,-0.679889059304962,0,11.665753424657536,Children,46
104,0.647352613202931,0.291542172603662,0.594127773911799,0.482478112863002,0.230813773833166,0.465239312079565,0.664041466626637,0.316922037999876,-0.242414653722678,0,11.665753424657536,Children,46
105,0.647352613202931,0.291542172603662,0.613551001315884,0.482478112863002,0.230813773833166,0.465239312079565,0.664041466626637,0.316922037999876,0.405872226088201,0,11.665753424657536,Children,46
106,0.647352613202931,0.291542172603662,0.632044720025997,0.482478112863002,0.230813773833166,0.465239312079565,0.664041466626637,0.316922037999876,0.386448998684116,0,11.665753424657536,Children,46
107,0.647352613202931,0.291542172603662,0.649653412166257,0.482478112863002,0.230813773833166,0.465239312079565,0.664041466626637,0.316922037999876,0.367955279974003,0,11.665753424657536,Children,46
108,0.647352613202931,0.291542172603662,0.649653412166257,0.482478112863002,0.230813773833166,0.442975041762438,0.664041466626637,0.316922037999876,-0.465239312079565,0,11.665753424657536,Children,46
109,0.647352613202931,0.325445792026818,0.649653412166257,0.482478112863002,0.230813773833166,0.442975041762438,0.664041466626637,0.316922037999876,0.708457827396338,0,11.665753424657536,Children,46
110,0.647352613202931,0.325445792026818,0.649653412166257,0.482478112863002,0.267623582503548,0.442975041762438,0.664041466626637,0.316922037999876,0.769186226166834,0,11.665753424657536,Children,46
111,0.647352613202931,0.325445792026818,0.649653412166257,0.482478112863002,0.302671838550838,0.442975041762438,0.664041466626637,0.316922037999876,0.732376417496452,0,11.665753424657536,Children,46
112,0.647352613202931,0.325445792026818,0.649653412166257,0.459388870728962,0.302671838550838,0.442975041762438,0.664041466626637,0.316922037999876,-0.482478112863002,0,11.665753424657536,Children,46
113,0.647352613202931,0.325445792026818,0.649653412166257,0.459388870728962,0.302671838550838,0.442975041762438,0.632263415350892,0.316922037999876,-0.664041466626637,0,11.665753424657536,Children,46
114,0.647352613202931,0.325445792026818,0.649653412166257,0.459388870728962,0.302671838550838,0.421776239732027,0.632263415350892,0.316922037999876,-0.442975041762438,0,11.665753424657536,Children,46
115,0.647352613202931,0.325445792026818,0.649653412166257,0.459388870728962,0.302671838550838,0.421776239732027,0.632263415350892,0.301755568313675,-0.316922037999876,0,11.665753424657536,Children,46
116,0.647352613202931,0.325445792026818,0.649653412166257,0.459388870728962,0.302671838550838,0.421776239732027,0.649861641712134,0.301755568313675,0.367736584649108,0,11.665753424657536,Children,46
117,0.647352613202931,0.325445792026818,0.649653412166257,0.485260098731464,0.302671838550838,0.421776239732027,0.649861641712134,0.301755568313675,0.540611129271038,0,11.665753424657536,Children,46
118,0.647352613202931,0.309871413638911,0.649653412166257,0.485260098731464,0.302671838550838,0.421776239732027,0.649861641712134,0.301755568313675,-0.325445792026818,0,11.665753424657536,Children,46
119,0.647352613202931,0.309871413638911,0.649653412166257,0.509893245602968,0.302671838550838,0.421776239732027,0.649861641712134,0.301755568313675,0.514739901268536,0,11.665753424657536,Children,46
120,0.647352613202931,0.309871413638911,0.666419431145494,0.509893245602968,0.302671838550838,0.421776239732027,0.649861641712134,0.301755568313675,0.350346587833743,0,11.665753424657536,Children,46
121,0.647352613202931,0.309871413638911,0.666419431145494,0.509893245602968,0.302671838550838,0.421776239732027,0.649861641712134,0.287314897957158,-0.301755568313675,0,11.665753424657536,Children,46
122,0.647352613202931,0.309871413638911,0.666419431145494,0.509893245602968,0.302671838550838,0.421776239732027,0.649861641712134,0.273565293424251,-0.287314897957158,0,11.665753424657536,Children,46
123,0.647352613202931,0.309871413638911,0.666419431145494,0.509893245602968,0.336042841996037,0.421776239732027,0.649861641712134,0.273565293424251,0.697328161449162,0,11.665753424657536,Children,46
124,0.647352613202931,0.309871413638911,0.666419431145494,0.509893245602968,0.336042841996037,0.421776239732027,0.666617695757676,0.273565293424251,0.350138358287866,0,11.665753424657536,Children,46
125,0.647352613202931,0.309871413638911,0.666419431145494,0.485492037970197,0.336042841996037,0.421776239732027,0.666617695757676,0.273565293424251,-0.509893245602968,0,11.665753424657536,Children,46
126,0.647352613202931,0.309871413638911,0.666419431145494,0.4622585628757,0.336042841996037,0.421776239732027,0.666617695757676,0.273565293424251,-0.485492037970197,0,11.665753424657536,Children,46
127,0.647352613202931,0.309871413638911,0.666419431145494,0.4622585628757,0.367816858638601,0.421776239732027,0.666617695757676,0.273565293424251,0.663957158003963,0,11.665753424657536,Children,46
128,0.647352613202931,0.309871413638911,0.666419431145494,0.4622585628757,0.367816858638601,0.421776239732027,0.68257188008363,0.273565293424251,0.333382304242324,0,11.665753424657536,Children,46
129,0.647352613202931,0.309871413638911,0.666419431145494,0.4622585628757,0.367816858638601,0.401591917446878,0.68257188008363,0.273565293424251,-0.421776239732027,0,11.665753424657536,Children,46
130,0.647352613202931,0.309871413638911,0.666419431145494,0.4622585628757,0.367816858638601,0.401591917446878,0.68257188008363,0.260473683398957,-0.273565293424251,0,11.665753424657536,Children,46
131,0.647352613202931,0.295042355264698,0.666419431145494,0.4622585628757,0.367816858638601,0.401591917446878,0.68257188008363,0.260473683398957,-0.309871413638911,0,11.665753424657536,Children,46
132,0.647352613202931,0.295042355264698,0.666419431145494,0.440136937868846,0.367816858638601,0.401591917446878,0.68257188008363,0.260473683398957,-0.4622585628757,0,11.665753424657536,Children,46
133,0.664228738118479,0.295042355264698,0.666419431145494,0.440136937868846,0.367816858638601,0.401591917446878,0.68257188008363,0.260473683398957,0.352647386797069,0,11.665753424657536,Children,46
134,0.664228738118479,0.280922949225572,0.666419431145494,0.440136937868846,0.367816858638601,0.401591917446878,0.68257188008363,0.260473683398957,-0.295042355264698,0,11.665753424657536,Children,46
135,0.664228738118479,0.315334757130889,0.666419431145494,0.440136937868846,0.367816858638601,0.401591917446878,0.68257188008363,0.260473683398957,0.719077050774428,0,11.665753424657536,Children,46
