Model,BIC_Value,ExactAge,AgeGroup,StudyID
Cond,266.746811365795,21.578082191780823,Adults,57
CongBeta,260.984661364658,21.578082191780823,Adults,57
CondBeta,265.768227914713,21.578082191780823,Adults,57
Vanilla,61.5123620206855,21.13972602739726,Adults,58
EmoQ,194.517106928137,21.13972602739726,Adults,58
EmoBias,77.5502873585277,21.13972602739726,Adults,58
EmoHier,71.5394802625244,21.13972602739726,Adults,58
EmoAvg,145.474371926074,21.13972602739726,Adults,58
Cong,69.7616620580901,21.13972602739726,Adults,58
Cond,74.7710151894443,21.13972602739726,Adults,58
CongBeta,70.5830945644053,21.13972602739726,Adults,58
CondBeta,73.8753479515499,21.13972602739726,Adults,58
Vanilla,258.907037960805,21.16164383561644,Adults,59
EmoQ,253.656359248123,21.16164383561644,Adults,59
EmoBias,258.104423562946,21.16164383561644,Adults,59
EmoHier,264.123585995148,21.16164383561644,Adults,59
EmoAvg,253.216517960276,21.16164383561644,Adults,59
Cong,266.112357389498,21.16164383561644,Adults,59
Cond,271.244045168083,21.16164383561644,Adults,59
CongBeta,266.860837229025,21.16164383561644,Adults,59
CondBeta,269.168239347017,21.16164383561644,Adults,59
Vanilla,146.74068443627,21.432876712328767,Adults,60
EmoQ,201.477310186364,21.432876712328767,Adults,60
EmoBias,161.149577253768,21.432876712328767,Adults,60
EmoHier,159.562200362045,21.432876712328767,Adults,60
EmoAvg,186.326128859193,21.432876712328767,Adults,60
Cong,155.511979962315,21.432876712328767,Adults,60
Cond,156.685425378411,21.432876712328767,Adults,60
CongBeta,155.722428229391,21.432876712328767,Adults,60
CondBeta,158.313778142386,21.432876712328767,Adults,60
Vanilla,252.782969955612,21.15068493150685,Adults,61
EmoQ,236.468254781312,21.15068493150685,Adults,61
EmoBias,240.97668313388,21.15068493150685,Adults,61
EmoHier,250.622673291937,21.15068493150685,Adults,61
EmoAvg,242.583534277454,21.15068493150685,Adults,61
Cong,258.98811677013,21.15068493150685,Adults,61
Cond,259.774198670615,21.15068493150685,Adults,61
CongBeta,259.686078065124,21.15068493150685,Adults,61
CondBeta,259.590675514553,21.15068493150685,Adults,61
Vanilla,114.395934177566,21.356164383561644,Adults,62
EmoQ,138.915477847892,21.356164383561644,Adults,62
EmoBias,127.362842513092,21.356164383561644,Adults,62
EmoHier,124.079085016374,21.356164383561644,Adults,62
EmoAvg,148.215900711955,21.356164383561644,Adults,62
Cong,97.5566119975799,21.356164383561644,Adults,62
Cond,101.331982668371,21.356164383561644,Adults,62
CongBeta,97.0127510285992,21.356164383561644,Adults,62
CondBeta,101.248319886965,21.356164383561644,Adults,62
Vanilla,238.397210003294,22.2986301369863,Adults,63
EmoQ,193.754351752434,22.2986301369863,Adults,63
EmoBias,203.385502655319,22.2986301369863,Adults,63
EmoHier,222.468087132252,22.2986301369863,Adults,63
EmoAvg,197.326344188674,22.2986301369863,Adults,63
Cong,212.847000376442,22.2986301369863,Adults,63
Cond,216.111908845269,22.2986301369863,Adults,63
CongBeta,214.478634808501,22.2986301369863,Adults,63
CondBeta,217.500574735902,22.2986301369863,Adults,63
Vanilla,259.918898703361,9.476712328767125,Children,64
EmoQ,259.918902703384,9.476712328767125,Children,64
EmoBias,265.11185653214,9.476712328767125,Children,64
EmoHier,263.57435922455,9.476712328767125,Children,64
EmoAvg,261.741799330961,9.476712328767125,Children,64
Cong,270.304812405142,9.476712328767125,Children,64
Cond,275.085216105962,9.476712328767125,Children,64
CongBeta,270.304812405142,9.476712328767125,Children,64
CondBeta,275.497769256032,9.476712328767125,Children,64
Vanilla,259.918898703361,12.843835616438357,Children,65
EmoQ,253.457343540051,12.843835616438357,Children,65
EmoBias,258.338954829973,12.843835616438357,Children,65
EmoHier,258.150214337032,12.843835616438357,Children,65
EmoAvg,257.911388642494,12.843835616438357,Children,65
Cong,265.071073240618,12.843835616438357,Children,65
Cond,269.062683248537,12.843835616438357,Children,65
CongBeta,263.09166413911,12.843835616438357,Children,65
CondBeta,265.649021686126,12.843835616438357,Children,65
Vanilla,193.21019204324,12.263013698630138,Children,66
EmoQ,197.632850665753,12.263013698630138,Children,66
EmoBias,199.103613591359,12.263013698630138,Children,66
EmoHier,206.214390488367,12.263013698630138,Children,66
EmoAvg,201.808139880374,12.263013698630138,Children,66
Cong,200.015122781653,12.263013698630138,Children,66
Cond,202.929529992548,12.263013698630138,Children,66
CongBeta,202.241869364226,12.263013698630138,Children,66
CondBeta,207.292576070078,12.263013698630138,Children,66
Vanilla,259.608942484394,15.846575342465751,Adolescents,67
EmoQ,257.111401888712,15.846575342465751,Adolescents,67
EmoBias,261.978029263729,15.846575342465751,Adolescents,67
EmoHier,265.733430814999,15.846575342465751,Adolescents,67
EmoAvg,260.10865763755,15.846575342465751,Adolescents,67
Cong,268.097613979521,15.846575342465751,Adolescents,67
Cond,275.497769256032,15.846575342465751,Adolescents,67
CongBeta,268.09761392964,15.846575342465751,Adolescents,67
CondBeta,270.850400291028,15.846575342465751,Adolescents,67
Vanilla,230.120945562181,15.027397260273972,Adolescents,68
EmoQ,231.265407225089,15.027397260273972,Adolescents,68
EmoBias,235.081408199232,15.027397260273972,Adolescents,68
EmoHier,243.570750016468,15.027397260273972,Adolescents,68
EmoAvg,232.926657275182,15.027397260273972,Adolescents,68
Cong,235.340617999598,15.027397260273972,Adolescents,68
Cond,236.297914226124,15.027397260273972,Adolescents,68
CongBeta,237.721241598418,15.027397260273972,Adolescents,68
CondBeta,242.250675612005,15.027397260273972,Adolescents,68
Vanilla,257.953315013234,9.213698630136989,Children,69
EmoQ,258.551444496616,9.213698630136989,Children,69
EmoBias,263.482669728504,9.213698630136989,Children,69
EmoHier,256.325826073292,9.213698630136989,Children,69
EmoAvg,263.408840472976,9.213698630136989,Children,69
Cong,264.591832243355,9.213698630136989,Children,69
Cond,267.548659211442,9.213698630136989,Children,69
CongBeta,264.688304065727,9.213698630136989,Children,69
CondBeta,269.546914183769,9.213698630136989,Children,69
Vanilla,89.2777280709093,14.994520547945204,Adolescents,70
EmoQ,108.734951911545,14.994520547945204,Adolescents,70
EmoBias,84.5419600055967,14.994520547945204,Adolescents,70
EmoHier,100.308110621668,14.994520547945204,Adolescents,70
EmoAvg,121.088293143018,14.994520547945204,Adolescents,70
Cong,94.4290118178604,14.994520547945204,Adolescents,70
Cond,90.9639574590407,14.994520547945204,Adolescents,70
CongBeta,95.2707346428356,14.994520547945204,Adolescents,70
CondBeta,95.9547251257635,14.994520547945204,Adolescents,70
Vanilla,125.056091044054,22.76164383561644,Adults,71
EmoQ,166.601397668607,22.76164383561644,Adults,71
EmoBias,122.65289000672,22.76164383561644,Adults,71
EmoHier,133.633308497404,22.76164383561644,Adults,71
EmoAvg,167.870910157249,22.76164383561644,Adults,71
Cong,135.178110817297,22.76164383561644,Adults,71
Cond,134.564856999493,22.76164383561644,Adults,71
CongBeta,130.119519443473,22.76164383561644,Adults,71
CondBeta,134.245283513549,22.76164383561644,Adults,71
Vanilla,141.777684999374,22.45205479452055,Adults,72
EmoQ,171.892397759499,22.45205479452055,Adults,72
EmoBias,167.387757744424,22.45205479452055,Adults,72
EmoHier,152.16359870121,22.45205479452055,Adults,72
EmoAvg,185.221371811905,22.45205479452055,Adults,72
Cong,136.934782364186,22.45205479452055,Adults,72
Cond,141.829537977737,22.45205479452055,Adults,72
CongBeta,139.005122720185,22.45205479452055,Adults,72
CondBeta,143.871966121216,22.45205479452055,Adults,72
Vanilla,258.869663883062,12.26027397260274,Children,73
EmoQ,259.918910703384,12.26027397260274,Children,73
EmoBias,264.261318455686,12.26027397260274,Children,73
EmoHier,268.814128464277,12.26027397260274,Children,73
EmoAvg,265.111856554254,12.26027397260274,Children,73
Cong,270.304812405142,12.26027397260274,Children,73
Cond,275.497769256032,12.26027397260274,Children,73
CongBeta,268.358783102955,12.26027397260274,Children,73
CondBeta,273.517482033853,12.26027397260274,Children,73
Vanilla,206.675390583775,10.41917808219178,Children,74
EmoQ,188.140314132938,10.41917808219178,Children,74
EmoBias,208.695188630165,10.41917808219178,Children,74
EmoHier,212.723480019642,10.41917808219178,Children,74
EmoAvg,201.233863605506,10.41917808219178,Children,74
Cong,216.968496847125,10.41917808219178,Children,74
Cond,219.090566727026,10.41917808219178,Children,74
CongBeta,214.505144074647,10.41917808219178,Children,74
CondBeta,218.493966627335,10.41917808219178,Children,74
Vanilla,254.871529409008,11.58904109589041,Children,75
EmoQ,254.341897506576,11.58904109589041,Children,75
EmoBias,259.552374038764,11.58904109589041,Children,75
EmoHier,265.257443110492,11.58904109589041,Children,75
EmoAvg,260.800760871894,11.58904109589041,Children,75
Cong,261.920915990388,11.58904109589041,Children,75
Cond,268.794761525175,11.58904109589041,Children,75
CongBeta,261.919976652981,11.58904109589041,Children,75
CondBeta,266.46231331301,11.58904109589041,Children,75
Vanilla,161.554845775001,22.589041095890412,Adults,76
EmoQ,196.505666055223,22.589041095890412,Adults,76
EmoBias,164.520931534059,22.589041095890412,Adults,76
EmoHier,167.519331060269,22.589041095890412,Adults,76
EmoAvg,189.753435824763,22.589041095890412,Adults,76
Cong,158.793466557633,22.589041095890412,Adults,76
Cond,157.286776401447,22.589041095890412,Adults,76
CongBeta,162.749011299532,22.589041095890412,Adults,76
CondBeta,157.879933420974,22.589041095890412,Adults,76
Vanilla,87.1245315188084,22.802739726027397,Adults,77
EmoQ,134.151751330725,22.802739726027397,Adults,77
EmoBias,94.42858398712,22.802739726027397,Adults,77
EmoHier,121.014587692396,22.802739726027397,Adults,77
EmoAvg,142.310141298766,22.802739726027397,Adults,77
Cong,88.5325741412365,22.802739726027397,Adults,77
Cond,92.6181331255453,22.802739726027397,Adults,77
CongBeta,80.5408029487089,22.802739726027397,Adults,77
CondBeta,84.0901411096044,22.802739726027397,Adults,77
Vanilla,213.441667664409,15.73972602739726,Adolescents,78
EmoQ,221.611133496455,15.73972602739726,Adolescents,78
EmoBias,222.743757196668,15.73972602739726,Adolescents,78
EmoHier,218.172935715193,15.73972602739726,Adolescents,78
EmoAvg,228.494518887983,15.73972602739726,Adolescents,78
Cong,221.902965669694,15.73972602739726,Adolescents,78
Cond,215.297096340315,15.73972602739726,Adolescents,78
CongBeta,221.193803789588,15.73972602739726,Adolescents,78
CondBeta,215.787016352401,15.73972602739726,Adolescents,78
Vanilla,259.918898703361,13.87945205479452,Adolescents,79
EmoQ,259.741062351627,13.87945205479452,Adolescents,79
EmoBias,264.920890328213,13.87945205479452,Adolescents,79
EmoHier,270.304807405143,13.87945205479452,Adolescents,79
EmoAvg,264.934019202517,13.87945205479452,Adolescents,79
Cong,266.873331895595,13.87945205479452,Adolescents,79
Cond,275.497769256032,13.87945205479452,Adolescents,79
CongBeta,266.872839615241,13.87945205479452,Adolescents,79
CondBeta,272.065796489514,13.87945205479452,Adolescents,79
Vanilla,240.593823631111,22.027397260273972,Adults,80
EmoQ,239.064325655945,22.027397260273972,Adults,80
EmoBias,245.786780483019,22.027397260273972,Adults,80
EmoHier,250.979737423806,22.027397260273972,Adults,80
EmoAvg,247.533136062758,22.027397260273972,Adults,80
Cong,248.217198888543,22.027397260273972,Adults,80
Cond,250.447705748359,22.027397260273972,Adults,80
CongBeta,250.078719485018,22.027397260273972,Adults,80
CondBeta,253.110697491193,22.027397260273972,Adults,80
Vanilla,130.504052061079,22.775342465753425,Adults,81
EmoQ,210.928374174204,22.775342465753425,Adults,81
EmoBias,160.861958005035,22.775342465753425,Adults,81
EmoHier,136.175438989564,22.775342465753425,Adults,81
EmoAvg,165.623788899933,22.775342465753425,Adults,81
Cong,136.174400103513,22.775342465753425,Adults,81
Cond,131.590680114268,22.775342465753425,Adults,81
CongBeta,137.712406681949,22.775342465753425,Adults,81
CondBeta,131.436985875291,22.775342465753425,Adults,81
Vanilla,254.918037638683,15.413698630136986,Adolescents,82
EmoQ,246.711900760769,15.413698630136986,Adolescents,82
EmoBias,251.930275346613,15.413698630136986,Adolescents,82
EmoHier,252.947008530046,15.413698630136986,Adolescents,82
EmoAvg,248.90892063332,15.413698630136986,Adolescents,82
Cong,260.708282319822,15.413698630136986,Adolescents,82
Cond,264.979711517601,15.413698630136986,Adolescents,82
CongBeta,259.946277876826,15.413698630136986,Adolescents,82
CondBeta,263.228335924375,15.413698630136986,Adolescents,82
Vanilla,187.09679424415,16.794520547945204,Adolescents,83
EmoQ,194.150232367705,16.794520547945204,Adolescents,83
EmoBias,191.206636097798,16.794520547945204,Adolescents,83
EmoHier,197.482708017514,16.794520547945204,Adolescents,83
EmoAvg,194.654363624593,16.794520547945204,Adolescents,83
Cong,189.243577458271,16.794520547945204,Adolescents,83
Cond,193.058379832284,16.794520547945204,Adolescents,83
CongBeta,189.731048332083,16.794520547945204,Adolescents,83
CondBeta,193.904472692578,16.794520547945204,Adolescents,83
Vanilla,257.60435537799,15.123287671232877,Adolescents,84
EmoQ,218.996612227691,15.123287671232877,Adolescents,84
EmoBias,216.478969817291,15.123287671232877,Adolescents,84
EmoHier,223.263472209536,15.123287671232877,Adolescents,84
EmoAvg,221.316666597792,15.123287671232877,Adolescents,84
Cong,270.304812405142,15.123287671232877,Adolescents,84
Cond,271.556972378176,15.123287671232877,Adolescents,84
CongBeta,247.802916578373,15.123287671232877,Adolescents,84
CondBeta,250.339287190813,15.123287671232877,Adolescents,84
Vanilla,259.44226264734,17.068493150684933,Adolescents,85
EmoQ,259.101768816543,17.068493150684933,Adolescents,85
EmoBias,264.107514338527,17.068493150684933,Adolescents,85
EmoHier,266.881033781155,17.068493150684933,Adolescents,85
EmoAvg,261.371952743732,17.068493150684933,Adolescents,85
Cong,268.832481603155,17.068493150684933,Adolescents,85
Cond,274.025437986124,17.068493150684933,Adolescents,85
CongBeta,268.842128708215,17.068493150684933,Adolescents,85
CondBeta,274.134618101488,17.068493150684933,Adolescents,85
Vanilla,176.95971137998,15.75890410958904,Adolescents,86
EmoQ,187.704692299694,15.75890410958904,Adolescents,86
EmoBias,188.272253891293,15.75890410958904,Adolescents,86
EmoHier,183.704317772197,15.75890410958904,Adolescents,86
EmoAvg,194.514434507721,15.75890410958904,Adolescents,86
Cong,182.066400676051,15.75890410958904,Adolescents,86
Cond,185.114646662537,15.75890410958904,Adolescents,86
CongBeta,182.385957223503,15.75890410958904,Adolescents,86
CondBeta,187.559148916329,15.75890410958904,Adolescents,86
Vanilla,199.5679145191,15.756164383561645,Adolescents,87
EmoQ,212.674913664311,15.756164383561645,Adolescents,87
EmoBias,210.211782440111,15.756164383561645,Adolescents,87
EmoHier,214.195732785606,15.756164383561645,Adolescents,87
EmoAvg,219.400540758324,15.756164383561645,Adolescents,87
Cong,208.093286957591,15.756164383561645,Adolescents,87
Cond,208.646352151878,15.756164383561645,Adolescents,87
CongBeta,206.98428527792,15.756164383561645,Adolescents,87
CondBeta,212.124149210452,15.756164383561645,Adolescents,87
Vanilla,121.273549928036,16.695890410958903,Adolescents,88
EmoQ,176.715671585898,16.695890410958903,Adolescents,88
EmoBias,145.627627144302,16.695890410958903,Adolescents,88
EmoHier,131.659463850917,16.695890410958903,Adolescents,88
EmoAvg,172.43534626512,16.695890410958903,Adolescents,88
Cong,119.165292442725,16.695890410958903,Adolescents,88
Cond,123.248540243937,16.695890410958903,Adolescents,88
CongBeta,122.579317864409,16.695890410958903,Adolescents,88
CondBeta,126.105268517917,16.695890410958903,Adolescents,88
Vanilla,158.609261014464,16.654794520547945,Adolescents,89
EmoQ,177.805334610694,16.654794520547945,Adolescents,89
EmoBias,163.843980471006,16.654794520547945,Adolescents,89
EmoHier,169.018761004762,16.654794520547945,Adolescents,89
EmoAvg,163.926036187734,16.654794520547945,Adolescents,89
Cong,168.241267120931,16.654794520547945,Adolescents,89
Cond,172.722489115157,16.654794520547945,Adolescents,89
CongBeta,168.202922801984,16.654794520547945,Adolescents,89
CondBeta,172.867147907991,16.654794520547945,Adolescents,89
Vanilla,259.918898703361,11.575342465753424,Children,90
EmoQ,250.117807311443,11.575342465753424,Children,90
EmoBias,238.890132568643,11.575342465753424,Children,90
EmoHier,239.925053176791,11.575342465753424,Children,90
EmoAvg,250.276602712227,11.575342465753424,Children,90
Cong,228.320663220117,11.575342465753424,Children,90
Cond,217.263780836921,11.575342465753424,Children,90
CongBeta,234.999323016292,11.575342465753424,Children,90
CondBeta,214.575747055265,11.575342465753424,Children,90
Vanilla,244.832597260831,13.164383561643836,Adolescents,91
EmoQ,243.129059215046,13.164383561643836,Adolescents,91
EmoBias,247.484161420345,13.164383561643836,Adolescents,91
EmoHier,246.710821189113,13.164383561643836,Adolescents,91
EmoAvg,249.118897221769,13.164383561643836,Adolescents,91
Cong,248.524410537704,13.164383561643836,Adolescents,91
Cond,232.940470839829,13.164383561643836,Adolescents,91
CongBeta,246.362690429911,13.164383561643836,Adolescents,91
CondBeta,233.737356270397,13.164383561643836,Adolescents,91
Vanilla,135.983023518888,17.068493150684933,Adolescents,92
EmoQ,193.236914259098,17.068493150684933,Adolescents,92
EmoBias,179.242084770987,17.068493150684933,Adolescents,92
EmoHier,147.61132419735,17.068493150684933,Adolescents,92
EmoAvg,169.119854335664,17.068493150684933,Adolescents,92
Cong,138.383172235703,17.068493150684933,Adolescents,92
Cond,142.468398126392,17.068493150684933,Adolescents,92
CongBeta,139.95503494751,17.068493150684933,Adolescents,92
CondBeta,142.487327678363,17.068493150684933,Adolescents,92
Vanilla,71.6438961093855,16.578082191780823,Adolescents,93
EmoQ,109.576151672884,16.578082191780823,Adolescents,93
EmoBias,72.9713529953846,16.578082191780823,Adolescents,93
EmoHier,78.6354163109701,16.578082191780823,Adolescents,93
EmoAvg,134.657573871987,16.578082191780823,Adolescents,93
Cong,81.761725472213,16.578082191780823,Adolescents,93
Cond,77.5087249013482,16.578082191780823,Adolescents,93
CongBeta,81.4866053913899,16.578082191780823,Adolescents,93
CondBeta,85.3070073019162,16.578082191780823,Adolescents,93
Vanilla,53.3599633439714,14.076712328767124,Adolescents,94
EmoQ,191.150455430242,14.076712328767124,Adolescents,94
EmoBias,54.6825016473624,14.076712328767124,Adolescents,94
EmoHier,83.8495517937334,14.076712328767124,Adolescents,94
EmoAvg,166.441157151835,14.076712328767124,Adolescents,94
Cong,61.0938094913802,14.076712328767124,Adolescents,94
Cond,65.2249882795307,14.076712328767124,Adolescents,94
CongBeta,58.3437915387388,14.076712328767124,Adolescents,94
CondBeta,63.5367483894977,14.076712328767124,Adolescents,94
Vanilla,227.814635918608,8.07945205479452,Children,95
EmoQ,227.806679464892,8.07945205479452,Children,95
EmoBias,226.998491364989,8.07945205479452,Children,95
EmoHier,225.804767129853,8.07945205479452,Children,95
EmoAvg,201.959676832225,8.07945205479452,Children,95
Cong,188.727761397791,8.07945205479452,Children,95
Cond,193.305990070245,8.07945205479452,Children,95
CongBeta,189.683416188824,8.07945205479452,Children,95
CondBeta,194.543598400934,8.07945205479452,Children,95
Vanilla,149.326764220548,20.48493150684931,Adults,96
EmoQ,179.397013008138,20.48493150684931,Adults,96
EmoBias,168.547985411891,20.48493150684931,Adults,96
EmoHier,156.217601570866,20.48493150684931,Adults,96
EmoAvg,179.750261348308,20.48493150684931,Adults,96
Cong,157.447047288314,20.48493150684931,Adults,96
Cond,162.481078563884,20.48493150684931,Adults,96
CongBeta,157.427094222568,20.48493150684931,Adults,96
CondBeta,162.338424427575,20.48493150684931,Adults,96
Vanilla,154.877605671773,11.484931506849316,Children,97
EmoQ,204.398183657114,11.484931506849316,Children,97
EmoBias,183.765258499719,11.484931506849316,Children,97
EmoHier,160.989918516135,11.484931506849316,Children,97
EmoAvg,205.433761643013,11.484931506849316,Children,97
Cong,163.470447034542,11.484931506849316,Children,97
Cond,168.66306548407,11.484931506849316,Children,97
CongBeta,163.452468238849,11.484931506849316,Children,97
CondBeta,168.64484890074,11.484931506849316,Children,97
Vanilla,259.918898703361,10.73972602739726,Children,98
EmoQ,258.314123926025,10.73972602739726,Children,98
EmoBias,262.447953624606,10.73972602739726,Children,98
EmoHier,268.700037635165,10.73972602739726,Children,98
EmoAvg,263.286040342283,10.73972602739726,Children,98
Cong,270.304812405142,10.73972602739726,Children,98
Cond,272.435996668352,10.73972602739726,Children,98
CongBeta,267.72586891844,10.73972602739726,Children,98
CondBeta,272.697618273332,10.73972602739726,Children,98
Vanilla,259.918898703361,20.687671232876713,Adults,99
EmoQ,259.918928703384,20.687671232876713,Adults,99
EmoBias,259.36163029699,20.687671232876713,Adults,99
EmoHier,265.558856127516,20.687671232876713,Adults,99
EmoAvg,265.111856542519,20.687671232876713,Adults,99
Cong,242.35632297951,20.687671232876713,Adults,99
Cond,244.114871297416,20.687671232876713,Adults,99
CongBeta,242.509017840655,20.687671232876713,Adults,99
CondBeta,244.261882610977,20.687671232876713,Adults,99
Vanilla,136.509778605573,20.312328767123287,Adults,100
EmoQ,179.135614437109,20.312328767123287,Adults,100
EmoBias,137.344006375187,20.312328767123287,Adults,100
EmoHier,145.674274109593,20.312328767123287,Adults,100
EmoAvg,155.104963497911,20.312328767123287,Adults,100
Cong,142.099050670232,20.312328767123287,Adults,100
Cond,147.212466617185,20.312328767123287,Adults,100
CongBeta,141.266907975971,20.312328767123287,Adults,100
CondBeta,146.196348226389,20.312328767123287,Adults,100
Vanilla,255.382560809397,10.38082191780822,Children,101
EmoQ,194.179957647186,10.38082191780822,Children,101
EmoBias,194.56515444715,10.38082191780822,Children,101
EmoHier,208.872999892354,10.38082191780822,Children,101
EmoAvg,199.446523636413,10.38082191780822,Children,101
Cong,248.083215803033,10.38082191780822,Children,101
Cond,253.187719439621,10.38082191780822,Children,101
CongBeta,243.991900557826,10.38082191780822,Children,101
CondBeta,248.843879198728,10.38082191780822,Children,101
Vanilla,258.795016910036,17.22739726027397,Adolescents,102
EmoQ,259.918902703384,17.22739726027397,Adolescents,102
EmoBias,262.800373725753,17.22739726027397,Adolescents,102
EmoHier,267.153039142768,17.22739726027397,Adolescents,102
EmoAvg,262.624573695103,17.22739726027397,Adolescents,102
Cong,266.069083046738,17.22739726027397,Adolescents,102
Cond,271.046784947106,17.22739726027397,Adolescents,102
CongBeta,266.712403848772,17.22739726027397,Adolescents,102
CondBeta,270.449519325733,17.22739726027397,Adolescents,102
Vanilla,219.485030652492,10.145205479452056,Children,103
EmoQ,235.062972174228,10.145205479452056,Children,103
EmoBias,232.028353493467,10.145205479452056,Children,103
EmoHier,241.590161557728,10.145205479452056,Children,103
EmoAvg,236.783564408786,10.145205479452056,Children,103
Cong,235.23015369675,10.145205479452056,Children,103
Cond,240.333714704733,10.145205479452056,Children,103
CongBeta,229.354182380517,10.145205479452056,Children,103
CondBeta,234.544015016401,10.145205479452056,Children,103
Vanilla,227.871228852093,10.084931506849315,Children,104
EmoQ,146.538585953825,10.084931506849315,Children,104
EmoBias,161.578666319321,10.084931506849315,Children,104
EmoHier,217.449433308264,10.084931506849315,Children,104
EmoAvg,156.17460966232,10.084931506849315,Children,104
Cong,199.78709129156,10.084931506849315,Children,104
Cond,184.315238776733,10.084931506849315,Children,104
CongBeta,200.341959194468,10.084931506849315,Children,104
CondBeta,185.224232690127,10.084931506849315,Children,104
Vanilla,139.37675775132,17.23835616438356,Adolescents,105
EmoQ,175.221815537344,17.23835616438356,Adolescents,105
EmoBias,152.665782286651,17.23835616438356,Adolescents,105
EmoHier,149.762671460917,17.23835616438356,Adolescents,105
EmoAvg,157.391589451134,17.23835616438356,Adolescents,105
Cong,146.890342084016,17.23835616438356,Adolescents,105
Cond,134.610314227749,17.23835616438356,Adolescents,105
CongBeta,147.607086735032,17.23835616438356,Adolescents,105
CondBeta,137.381707204667,17.23835616438356,Adolescents,105
Vanilla,231.983927139351,12.115068493150686,Children,106
EmoQ,232.247593221993,12.115068493150686,Children,106
EmoBias,228.321173977705,12.115068493150686,Children,106
EmoHier,231.052979484056,12.115068493150686,Children,106
EmoAvg,237.160962646799,12.115068493150686,Children,106
Cong,183.088867086713,12.115068493150686,Children,106
Cond,188.246446003324,12.115068493150686,Children,106
CongBeta,182.893084915051,12.115068493150686,Children,106
CondBeta,188.086041765761,12.115068493150686,Children,106
Vanilla,73.9492538850558,18.361643835616437,Adults,107
EmoQ,104.432011753822,18.361643835616437,Adults,107
EmoBias,87.0322538141575,18.361643835616437,Adults,107
EmoHier,79.5410085735646,18.361643835616437,Adults,107
EmoAvg,120.505579192683,18.361643835616437,Adults,107
Cong,82.7455446472747,18.361643835616437,Adults,107
Cond,81.6353256892028,18.361643835616437,Adults,107
CongBeta,82.5712486468842,18.361643835616437,Adults,107
CondBeta,87.1525027425428,18.361643835616437,Adults,107
Vanilla,199.546262597934,11.90958904109589,Children,108
EmoQ,232.854757602677,11.90958904109589,Children,108
EmoBias,221.29226865537,11.90958904109589,Children,108
EmoHier,209.932176302845,11.90958904109589,Children,108
EmoAvg,232.16424560428499,11.90958904109589,Children,108
Cong,180.978760984451,11.90958904109589,Children,108
Cond,185.864787424695,11.90958904109589,Children,108
CongBeta,183.44915512857,11.90958904109589,Children,108
CondBeta,188.512395027701,11.90958904109589,Children,108
Vanilla,259.918898703361,8.202739726027398,Children,109
EmoQ,259.518601879058,8.202739726027398,Children,109
EmoBias,264.51910473596803,8.202739726027398,Children,109
EmoHier,270.104672139674,8.202739726027398,Children,109
EmoAvg,264.683789716763,8.202739726027398,Children,109
Cong,270.304812405142,8.202739726027398,Children,109
Cond,274.97611423753,8.202739726027398,Children,109
CongBeta,269.783852195206,8.202739726027398,Children,109
CondBeta,274.810543502131,8.202739726027398,Children,109
Vanilla,259.872900309666,12.101369863013698,Children,110
EmoQ,258.881140094849,12.101369863013698,Children,110
EmoBias,264.079326754633,12.101369863013698,Children,110
EmoHier,268.963740437682,12.101369863013698,Children,110
EmoAvg,261.740448324423,12.101369863013698,Children,110
Cong,270.304812405142,12.101369863013698,Children,110
Cond,275.497769256032,12.101369863013698,Children,110
CongBeta,267.871465290736,12.101369863013698,Children,110
CondBeta,272.94831842028,12.101369863013698,Children,110
Vanilla,259.918898703361,10.2,Children,111
EmoQ,257.059278489824,10.2,Children,111
EmoBias,262.24673566823,10.2,Children,111
EmoHier,270.304796405164,10.2,Children,111
EmoAvg,261.830664480761,10.2,Children,111
Cong,270.304812405142,10.2,Children,111
Cond,275.497769256032,10.2,Children,111
CongBeta,269.429985166021,10.2,Children,111
CondBeta,274.774425545847,10.2,Children,111
Vanilla,259.918898703361,10.9013698630137,Children,112
EmoQ,259.918900703384,10.9013698630137,Children,112
EmoBias,265.111857554254,10.9013698630137,Children,112
EmoHier,269.538259405756,10.9013698630137,Children,112
EmoAvg,263.11384751175,10.9013698630137,Children,112
Cong,270.304812405142,10.9013698630137,Children,112
Cond,275.497769256032,10.9013698630137,Children,112
CongBeta,269.004099292558,10.9013698630137,Children,112
CondBeta,273.949227429752,10.9013698630137,Children,112
Vanilla,178.667263028998,17.345205479452055,Adolescents,113
EmoQ,210.666420750817,17.345205479452055,Adolescents,113
EmoBias,200.32371759409,17.345205479452055,Adolescents,113
EmoHier,231.124085066631,17.345205479452055,Adolescents,113
EmoAvg,224.325229199464,17.345205479452055,Adolescents,113
Cong,175.027995118298,17.345205479452055,Adolescents,113
Cond,178.902891212786,17.345205479452055,Adolescents,113
CongBeta,176.503793993777,17.345205479452055,Adolescents,113
CondBeta,179.578668019553,17.345205479452055,Adolescents,113
Vanilla,182.44348611445,18.106849315068494,Adults,114
EmoQ,171.884093705512,18.106849315068494,Adults,114
EmoBias,171.826697413584,18.106849315068494,Adults,114
EmoHier,190.337743669902,18.106849315068494,Adults,114
EmoAvg,172.342723633942,18.106849315068494,Adults,114
Cong,178.148266369792,18.106849315068494,Adults,114
Cond,180.707451511312,18.106849315068494,Adults,114
CongBeta,178.303865568446,18.106849315068494,Adults,114
CondBeta,182.372073571163,18.106849315068494,Adults,114
Vanilla,259.918898703361,11.07945205479452,Children,115
